archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash,grid_x_hex,grid_y_hex,grid_x_u16,grid_y_u16,grid_x_s16,grid_y_s16,bounds_grid_cell_size_guess,world_min_x_guess,world_min_y_guess,world_max_x_guess,world_max_y_guess 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc02a40_bnd.wtb,0dc02a40_bnd.wtb,.wtb,terrain_bounds_wtb,76122,90603520,True,36,0dc02a40_bnd,0x5852B0E4,0dc0,2a40,3520,10816,3520,10816,64,3520,10816,3584,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c402a80_bnd.wtb,0c402a80_bnd.wtb,.wtb,terrain_bounds_wtb,33476,76627968,True,36,0c402a80_bnd,0xAA0CB010,0c40,2a80,3136,10880,3136,10880,64,3136,10880,3200,10944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08402000_bnd.wtb,08402000_bnd.wtb,.wtb,terrain_bounds_wtb,13342,36759552,True,36,08402000_bnd,0x9BD07B5A,0840,2000,2112,8192,2112,8192,64,2112,8192,2176,8256
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402340_bnd.wtb,11402340_bnd.wtb,.wtb,terrain_bounds_wtb,56583,121673728,True,36,11402340_bnd,0xE6615D72,1140,2340,4416,9024,4416,9024,64,4416,9024,4480,9088
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/168028c0_bnd.wtb,168028c0_bnd.wtb,.wtb,terrain_bounds_wtb,52750,183795712,True,36,168028c0_bnd,0x9C3619BC,1680,28c0,5760,10432,5760,10432,64,5760,10432,5824,10496
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402a80_bnd.wtb,11402a80_bnd.wtb,.wtb,terrain_bounds_wtb,39201,123015168,True,36,11402a80_bnd,0x5D8ABC82,1140,2a80,4416,10880,4416,10880,64,4416,10880,4480,10944
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a4024c0_bnd.wtb,0a4024c0_bnd.wtb,.wtb,terrain_bounds_wtb,60305,58949632,True,36,0a4024c0_bnd,0x7133DFDB,0a40,24c0,2624,9408,2624,9408,64,2624,9408,2688,9472
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402640_bnd.wtb,05402640_bnd.wtb,.wtb,terrain_bounds_wtb,235317,5027840,True,36,05402640_bnd,0xB93ABAFC,0540,2640,1344,9792,1344,9792,64,1344,9792,1408,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04402340_bnd.wtb,04402340_bnd.wtb,.wtb,terrain_bounds_wtb,10437,636928,True,36,04402340_bnd,0x6F7F0324,0440,2340,1088,9024,1088,9024,64,1088,9024,1152,9088
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14002a40_bnd.wtb,14002a40_bnd.wtb,.wtb,terrain_bounds_wtb,42536,151900160,True,36,14002a40_bnd,0x50F17DE9,1400,2a40,5120,10816,5120,10816,64,5120,10816,5184,10880
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802ac0_bnd.wtb,08802ac0_bnd.wtb,.wtb,terrain_bounds_wtb,71894,41660416,True,36,08802ac0_bnd,0x7CBB7F59,0880,2ac0,2176,10944,2176,10944,64,2176,10944,2240,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0a002780_bnd.wtb,0a002780_bnd.wtb,.wtb,terrain_bounds_wtb,59307,57149440,True,36,0a002780_bnd,0xF881712A,0a00,2780,2560,10112,2560,10112,64,2560,10112,2624,10176
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f802b80_bnd.wtb,0f802b80_bnd.wtb,.wtb,terrain_bounds_wtb,61090,107350016,True,36,0f802b80_bnd,0xEE3E0BC8,0f80,2b80,3968,11136,3968,11136,64,3968,11136,4032,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09c023c0_bnd.wtb,09c023c0_bnd.wtb,.wtb,terrain_bounds_wtb,49894,54237184,True,36,09c023c0_bnd,0x825D79F7,09c0,23c0,2496,9152,2496,9152,64,2496,9152,2560,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402640_bnd.wtb,0f402640_bnd.wtb,.wtb,terrain_bounds_wtb,20755,104660992,True,36,0f402640_bnd,0xB9814500,0f40,2640,3904,9792,3904,9792,64,3904,9792,3968,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f0023c0_bnd.wtb,0f0023c0_bnd.wtb,.wtb,terrain_bounds_wtb,43941,101761024,True,36,0f0023c0_bnd,0x6D0660CB,0f00,23c0,3840,9152,3840,9152,64,3840,9152,3904,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07802080_bnd.wtb,07802080_bnd.wtb,.wtb,terrain_bounds_wtb,8184,29519872,True,36,07802080_bnd,0x98125A39,0780,2080,1920,8320,1920,8320,64,1920,8320,1984,8384
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02b80_bnd.wtb,0ec02b80_bnd.wtb,.wtb,terrain_bounds_wtb,28848,100691968,True,36,0ec02b80_bnd,0x741860C3,0ec0,2b80,3776,11136,3776,11136,64,3776,11136,3840,11200
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15402380_bnd.wtb,15402380_bnd.wtb,.wtb,terrain_bounds_wtb,59991,167067648,True,36,15402380_bnd,0x05E32E5B,1540,2380,5440,9088,5440,9088,64,5440,9088,5504,9152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19c025c0_bnd.wtb,19c025c0_bnd.wtb,.wtb,terrain_bounds_wtb,37504,207347712,True,36,19c025c0_bnd,0x09D45E7E,19c0,25c0,6592,9664,6592,9664,64,6592,9664,6656,9728
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13001e80_bnd.wtb,13001e80_bnd.wtb,.wtb,terrain_bounds_wtb,10374,138508288,True,36,13001e80_bnd,0x49F2874D,1300,1e80,4864,7808,4864,7808,64,4864,7808,4928,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02240_bnd.wtb,04c02240_bnd.wtb,.wtb,terrain_bounds_wtb,10461,1693696,True,36,04c02240_bnd,0x11D89131,04c0,2240,1216,8768,1216,8768,64,1216,8768,1280,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1c001d40_bnd.wtb,1c001d40_bnd.wtb,.wtb,terrain_bounds_wtb,893,211853312,True,36,1c001d40_bnd,0x19AB639F,1c00,1d40,7168,7488,7168,7488,64,7168,7488,7232,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c01e80_bnd.wtb,13c01e80_bnd.wtb,.wtb,terrain_bounds_wtb,13024,147456000,True,36,13c01e80_bnd,0x46C64B9F,13c0,1e80,5056,7808,5056,7808,64,5056,7808,5120,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f801e80_bnd.wtb,0f801e80_bnd.wtb,.wtb,terrain_bounds_wtb,9539,105644032,True,36,0f801e80_bnd,0xA2E90B22,0f80,1e80,3968,7808,3968,7808,64,3968,7808,4032,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a802480_bnd.wtb,1a802480_bnd.wtb,.wtb,terrain_bounds_wtb,7638,209719296,True,36,1a802480_bnd,0x0098E8DB,1a80,2480,6784,9344,6784,9344,64,6784,9344,6848,9408
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1c801c40_bnd.wtb,1c801c40_bnd.wtb,.wtb,terrain_bounds_wtb,799,211916800,True,36,1c801c40_bnd,0x63BA26AE,1c80,1c40,7296,7232,7296,7232,64,7296,7232,7360,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402a00_bnd.wtb,11402a00_bnd.wtb,.wtb,terrain_bounds_wtb,60023,122867712,True,36,11402a00_bnd,0x23DCAD33,1140,2a00,4416,10752,4416,10752,64,4416,10752,4480,10816
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02300_bnd.wtb,0ec02300_bnd.wtb,.wtb,terrain_bounds_wtb,44030,99209216,True,36,0ec02300_bnd,0x3A7CF778,0ec0,2300,3776,8960,3776,8960,64,3776,8960,3840,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1bc01c80_bnd.wtb,1bc01c80_bnd.wtb,.wtb,terrain_bounds_wtb,7997,211642368,True,36,1bc01c80_bnd,0xEA6DF958,1bc0,1c80,7104,7296,7104,7296,64,7104,7296,7168,7360
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a802080_bnd.wtb,1a802080_bnd.wtb,.wtb,terrain_bounds_wtb,2047,209643520,True,36,1a802080_bnd,0x7427900F,1a80,2080,6784,8320,6784,8320,64,6784,8320,6848,8384
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11002640_bnd.wtb,11002640_bnd.wtb,.wtb,terrain_bounds_wtb,12004,119992320,True,36,11002640_bnd,0x446D7C8D,1100,2640,4352,9792,4352,9792,64,4352,9792,4416,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05002780_bnd.wtb,05002780_bnd.wtb,.wtb,terrain_bounds_wtb,7627,3893248,True,36,05002780_bnd,0x7289139E,0500,2780,1280,10112,1280,10112,64,1280,10112,1344,10176
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08c02040_bnd.wtb,08c02040_bnd.wtb,.wtb,terrain_bounds_wtb,18553,41908224,True,36,08c02040_bnd,0xE5F4A044,08c0,2040,2240,8256,2240,8256,64,2240,8256,2304,8320
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1dc01e80_bnd.wtb,1dc01e80_bnd.wtb,.wtb,terrain_bounds_wtb,13288,212338688,True,36,1dc01e80_bnd,0x6419463E,1dc0,1e80,7616,7808,7616,7808,64,7616,7808,7680,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13801cc0_bnd.wtb,13801cc0_bnd.wtb,.wtb,terrain_bounds_wtb,24037,144404480,True,36,13801cc0_bnd,0x56216C0D,1380,1cc0,4992,7360,4992,7360,64,4992,7360,5056,7424
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/158023c0_bnd.wtb,158023c0_bnd.wtb,.wtb,terrain_bounds_wtb,12153,169961472,True,36,158023c0_bnd,0x823B1F44,1580,23c0,5504,9152,5504,9152,64,5504,9152,5568,9216
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/124020c0_bnd.wtb,124020c0_bnd.wtb,.wtb,terrain_bounds_wtb,151866,130113536,True,36,124020c0_bnd,0x5569EB12,1240,20c0,4672,8384,4672,8384,64,4672,8384,4736,8448
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e402280_bnd.wtb,0e402280_bnd.wtb,.wtb,terrain_bounds_wtb,49811,93861888,True,36,0e402280_bnd,0xAFD66A45,0e40,2280,3648,8832,3648,8832,64,3648,8832,3712,8896
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802ac0_bnd.wtb,13802ac0_bnd.wtb,.wtb,terrain_bounds_wtb,76777,146692096,True,36,13802ac0_bnd,0x3E1852BE,1380,2ac0,4992,10944,4992,10944,64,4992,10944,5056,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f002700_bnd.wtb,0f002700_bnd.wtb,.wtb,terrain_bounds_wtb,8320,102172672,True,36,0f002700_bnd,0x47E7A9CE,0f00,2700,3840,9984,3840,9984,64,3840,9984,3904,10048
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802240_bnd.wtb,13802240_bnd.wtb,.wtb,terrain_bounds_wtb,44036,145141760,True,36,13802240_bnd,0x9AD8A586,1380,2240,4992,8768,4992,8768,64,4992,8768,5056,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802d80_bnd.wtb,13802d80_bnd.wtb,.wtb,terrain_bounds_wtb,8384,147105792,True,36,13802d80_bnd,0xDB482AFE,1380,2d80,4992,11648,4992,11648,64,4992,11648,5056,11712
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10402140_bnd.wtb,10402140_bnd.wtb,.wtb,terrain_bounds_wtb,56106,112142336,True,36,10402140_bnd,0x1A7DF33D,1040,2140,4160,8512,4160,8512,64,4160,8512,4224,8576
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09c02980_bnd.wtb,09c02980_bnd.wtb,.wtb,terrain_bounds_wtb,45488,55269376,True,36,09c02980_bnd,0x302C9013,09c0,2980,2496,10624,2496,10624,64,2496,10624,2560,10688
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14802b40_bnd.wtb,14802b40_bnd.wtb,.wtb,terrain_bounds_wtb,9289,158466048,True,36,14802b40_bnd,0x693CEC4D,1480,2b40,5248,11072,5248,11072,64,5248,11072,5312,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07802200_bnd.wtb,07802200_bnd.wtb,.wtb,terrain_bounds_wtb,70806,29646848,True,36,07802200_bnd,0x7A7B5C95,0780,2200,1920,8704,1920,8704,64,1920,8704,1984,8768
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0cc02680_bnd.wtb,0cc02680_bnd.wtb,.wtb,terrain_bounds_wtb,78102,79980544,True,36,0cc02680_bnd,0x3DE1FFF1,0cc0,2680,3264,9856,3264,9856,64,3264,9856,3328,9920
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/100026c0_bnd.wtb,100026c0_bnd.wtb,.wtb,terrain_bounds_wtb,30846,110764032,True,36,100026c0_bnd,0x15510783,1000,26c0,4096,9920,4096,9920,64,4096,9920,4160,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002100_bnd.wtb,06002100_bnd.wtb,.wtb,terrain_bounds_wtb,9309,10993664,True,36,06002100_bnd,0x6F143F70,0600,2100,1536,8448,1536,8448,64,1536,8448,1600,8512
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c02740_bnd.wtb,18c02740_bnd.wtb,.wtb,terrain_bounds_wtb,5427,202147840,True,36,18c02740_bnd,0xA4774D14,18c0,2740,6336,10048,6336,10048,64,6336,10048,6400,10112
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401fc0_bnd.wtb,14401fc0_bnd.wtb,.wtb,terrain_bounds_wtb,46946,153141248,True,36,14401fc0_bnd,0x39AFECE4,1440,1fc0,5184,8128,5184,8128,64,5184,8128,5248,8192
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10802880_bnd.wtb,10802880_bnd.wtb,.wtb,terrain_bounds_wtb,18309,116099072,True,36,10802880_bnd,0xBF89B2D2,1080,2880,4224,10368,4224,10368,64,4224,10368,4288,10432
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16801e80_bnd.wtb,16801e80_bnd.wtb,.wtb,terrain_bounds_wtb,62367,181663744,True,36,16801e80_bnd,0xDE401576,1680,1e80,5760,7808,5760,7808,64,5760,7808,5824,7872
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/084026c0_bnd.wtb,084026c0_bnd.wtb,.wtb,terrain_bounds_wtb,44218,38078464,True,36,084026c0_bnd,0xB437D89A,0840,26c0,2112,9920,2112,9920,64,2112,9920,2176,9984
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/154020c0_bnd.wtb,154020c0_bnd.wtb,.wtb,terrain_bounds_wtb,48866,166277120,True,36,154020c0_bnd,0x929AD45F,1540,20c0,5440,8384,5440,8384,64,5440,8384,5504,8448
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c02540_bnd.wtb,15c02540_bnd.wtb,.wtb,terrain_bounds_wtb,53106,173522944,True,36,15c02540_bnd,0x5E64BE63,15c0,2540,5568,9536,5568,9536,64,5568,9536,5632,9600
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04802940_bnd.wtb,04802940_bnd.wtb,.wtb,terrain_bounds_wtb,16946,1511424,True,36,04802940_bnd,0xE02E7692,0480,2940,1152,10560,1152,10560,64,1152,10560,1216,10624
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402ac0_bnd.wtb,0f402ac0_bnd.wtb,.wtb,terrain_bounds_wtb,55348,105420800,True,36,0f402ac0_bnd,0xA130C0F5,0f40,2ac0,3904,10944,3904,10944,64,3904,10944,3968,11008
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11801f00_bnd.wtb,11801f00_bnd.wtb,.wtb,terrain_bounds_wtb,3563,123224064,True,36,11801f00_bnd,0x8347A8E8,1180,1f00,4480,7936,4480,7936,64,4480,7936,4544,8000
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14002300_bnd.wtb,14002300_bnd.wtb,.wtb,terrain_bounds_wtb,77206,150820864,True,36,14002300_bnd,0xDAE2C491,1400,2300,5120,8960,5120,8960,64,5120,8960,5184,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18402080_bnd.wtb,18402080_bnd.wtb,.wtb,terrain_bounds_wtb,75134,196956160,True,36,18402080_bnd,0xF2207222,1840,2080,6208,8320,6208,8320,64,6208,8320,6272,8384
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402580_bnd.wtb,0f402580_bnd.wtb,.wtb,terrain_bounds_wtb,17791,104538112,True,36,0f402580_bnd,0x74F9C72E,0f40,2580,3904,9600,3904,9600,64,3904,9600,3968,9664
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401c40_bnd.wtb,19401c40_bnd.wtb,.wtb,terrain_bounds_wtb,11112,203761664,True,36,19401c40_bnd,0x3BA65C0D,1940,1c40,6464,7232,6464,7232,64,6464,7232,6528,7296
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d402500_bnd.wtb,0d402500_bnd.wtb,.wtb,terrain_bounds_wtb,21866,84744192,True,36,0d402500_bnd,0x950FE0F4,0d40,2500,3392,9472,3392,9472,64,3392,9472,3456,9536
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d402b40_bnd.wtb,0d402b40_bnd.wtb,.wtb,terrain_bounds_wtb,10003,85940224,True,36,0d402b40_bnd,0x43448C8F,0d40,2b40,3392,11072,3392,11072,64,3392,11072,3456,11136
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02240_bnd.wtb,0ec02240_bnd.wtb,.wtb,terrain_bounds_wtb,11670,99127296,True,36,0ec02240_bnd,0x920D1912,0ec0,2240,3776,8768,3776,8768,64,3776,8768,3840,8832
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17802780_bnd.wtb,17802780_bnd.wtb,.wtb,terrain_bounds_wtb,9322,192012288,True,36,17802780_bnd,0xC3F78A25,1780,2780,6016,10112,6016,10112,64,6016,10112,6080,10176
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc02640_bnd.wtb,0bc02640_bnd.wtb,.wtb,terrain_bounds_wtb,21019,72165376,True,36,0bc02640_bnd,0xF854D7EA,0bc0,2640,3008,9792,3008,9792,64,3008,9792,3072,9856
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c02d40_bnd.wtb,13c02d40_bnd.wtb,.wtb,terrain_bounds_wtb,8465,149534720,True,36,13c02d40_bnd,0x0B599D74,13c0,2d40,5056,11584,5056,11584,64,5056,11584,5120,11648
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17801dc0_bnd.wtb,17801dc0_bnd.wtb,.wtb,terrain_bounds_wtb,16147,190695424,True,36,17801dc0_bnd,0x17BC3241,1780,1dc0,6016,7616,6016,7616,64,6016,7616,6080,7680
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1dc01f80_bnd.wtb,1dc01f80_bnd.wtb,.wtb,terrain_bounds_wtb,9615,212385792,True,36,1dc01f80_bnd,0x0ADF65CF,1dc0,1f80,7616,8064,7616,8064,64,7616,8064,7680,8128
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15802b00_bnd.wtb,15802b00_bnd.wtb,.wtb,terrain_bounds_wtb,9348,171212800,True,36,15802b00_bnd,0x4A8BC7A3,1580,2b00,5504,11008,5504,11008,64,5504,11008,5568,11072
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04402300_bnd.wtb,04402300_bnd.wtb,.wtb,terrain_bounds_wtb,10472,624640,True,36,04402300_bnd,0x6C03B8D8,0440,2300,1088,8960,1088,8960,64,1088,8960,1152,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a801a80_bnd.wtb,1a801a80_bnd.wtb,.wtb,terrain_bounds_wtb,20760,209094656,True,36,1a801a80_bnd,0x16E764A5,1a80,1a80,6784,6784,6784,6784,64,6784,6784,6848,6848
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c01d40_bnd.wtb,18c01d40_bnd.wtb,.wtb,terrain_bounds_wtb,10042,200894464,True,36,18c01d40_bnd,0x511FD8BE,18c0,1d40,6336,7488,6336,7488,64,6336,7488,6400,7552
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05402300_bnd.wtb,05402300_bnd.wtb,.wtb,terrain_bounds_wtb,11263,4229120,True,36,05402300_bnd,0x6353E697,0540,2300,1344,8960,1344,8960,64,1344,8960,1408,9024
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06c02840_bnd.wtb,06c02840_bnd.wtb,.wtb,terrain_bounds_wtb,58852,22880256,True,36,06c02840_bnd,0x788D0B72,06c0,2840,1728,10304,1728,10304,64,1728,10304,1792,10368
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402240_bnd.wtb,0f402240_bnd.wtb,.wtb,terrain_bounds_wtb,52275,104048640,True,36,0f402240_bnd,0xB790B9A6,0f40,2240,3904,8768,3904,8768,64,3904,8768,3968,8832
