internal_path,versions_present,sha1_count,status,version_sha1s,version_sizes,extracted_paths,old_match_statuses,matched_terms 
content\release64\0x06C35575\zombiepack\gringos\scripts\holy_relic.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:e3ae018fabf86a017707f5446cde0337cf4fb08c|live_content:e3ae018fabf86a017707f5446cde0337cf4fb08c|putback_content:e3ae018fabf86a017707f5446cde0337cf4fb08c,live_2026_content:6843|live_content:6843|putback_content:6843,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\holy_relic.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:8010ce9d2464ca124e8a1093a70ea875e78ace31|live_content:8010ce9d2464ca124e8a1093a70ea875e78ace31|putback_content:8010ce9d2464ca124e8a1093a70ea875e78ace31,live_2026_content:6702|live_content:6702|putback_content:6702,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_holy_relic.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\missingpersonsposter.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:0b2f13eaf2b2de1303e50a7440eb2ece5a8a2921|live_content:0b2f13eaf2b2de1303e50a7440eb2ece5a8a2921|putback_content:0b2f13eaf2b2de1303e50a7440eb2ece5a8a2921,live_2026_content:7212|live_content:7212|putback_content:7212,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\missingpersonsposter.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:9296886d67b5f741ca4f6e2c77e169d3c83e7637|live_content:9296886d67b5f741ca4f6e2c77e169d3c83e7637|putback_content:9296886d67b5f741ca4f6e2c77e169d3c83e7637,live_2026_content:6989|live_content:6989|putback_content:6989,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_missingpersonsposter.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\mp_coffinpick.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c03484cf25292fe4d299b9cb0c1b1c871135b1d1|live_content:c03484cf25292fe4d299b9cb0c1b1c871135b1d1|putback_content:c03484cf25292fe4d299b9cb0c1b1c871135b1d1,live_2026_content:8465|live_content:8465|putback_content:8465,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\mp_coffinpick.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c5b5494e82867ef8215672fd00188816352e747f|live_content:c5b5494e82867ef8215672fd00188816352e747f|putback_content:c5b5494e82867ef8215672fd00188816352e747f,live_2026_content:8280|live_content:8280|putback_content:8280,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_mp_coffinpick.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\phosphorous.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:d42c44aff4498432d1494f35d9ff988cae3dff72|live_content:d42c44aff4498432d1494f35d9ff988cae3dff72|putback_content:d42c44aff4498432d1494f35d9ff988cae3dff72,live_2026_content:7118|live_content:7118|putback_content:7118,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\phosphorous.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:f64ef20c01de15db06da35a0956bfa3dcb3b19bf|live_content:f64ef20c01de15db06da35a0956bfa3dcb3b19bf|putback_content:f64ef20c01de15db06da35a0956bfa3dcb3b19bf,live_2026_content:6954|live_content:6954|putback_content:6954,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_phosphorous.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombie_camp02_gringo.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:d10c1baeca96c3115a1238a2585c0ffe28430b45|live_content:d10c1baeca96c3115a1238a2585c0ffe28430b45|putback_content:d10c1baeca96c3115a1238a2585c0ffe28430b45,live_2026_content:14748|live_content:14748|putback_content:14748,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.sco.strings.txt,no_reference,gringo;ui
content\release64\0x06C35575\zombiepack\gringos\scripts\zombie_camp02_gringo.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:5095451a4f5a2bcfe10a300e76074cc42fa357df|live_content:5095451a4f5a2bcfe10a300e76074cc42fa357df|putback_content:5095451a4f5a2bcfe10a300e76074cc42fa357df,live_2026_content:14166|live_content:14166|putback_content:14166,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp02_gringo.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombie_camp03_gringo.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:27a34595684daa1ef49842200c32239385c92da7|live_content:27a34595684daa1ef49842200c32239385c92da7|putback_content:27a34595684daa1ef49842200c32239385c92da7,live_2026_content:13554|live_content:13554|putback_content:13554,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombie_camp03_gringo.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:c42e3406de32539c41b19a7edee782bee9911095|live_content:c42e3406de32539c41b19a7edee782bee9911095|putback_content:c42e3406de32539c41b19a7edee782bee9911095,live_2026_content:13026|live_content:13026|putback_content:13026,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombie_camp03_gringo.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiebaitkit.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:69b02324907a324014011481cb257253cdce2b82|live_content:69b02324907a324014011481cb257253cdce2b82|putback_content:69b02324907a324014011481cb257253cdce2b82,live_2026_content:7101|live_content:7101|putback_content:7101,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiebaitkit.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:fe1e57edeaf3a46ad092a94e14013b3772f4fa23|live_content:fe1e57edeaf3a46ad092a94e14013b3772f4fa23|putback_content:fe1e57edeaf3a46ad092a94e14013b3772f4fa23,live_2026_content:6936|live_content:6936|putback_content:6936,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiebaitkit.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombieboomkit.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:7bd84829daae2c1cd18681c90d85b8d16c64f1ad|live_content:7bd84829daae2c1cd18681c90d85b8d16c64f1ad|putback_content:7bd84829daae2c1cd18681c90d85b8d16c64f1ad,live_2026_content:6606|live_content:6606|putback_content:6606,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombieboomkit.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:b6a67e5d7985cd77913b8736898762b32b0a32fb|live_content:b6a67e5d7985cd77913b8736898762b32b0a32fb|putback_content:b6a67e5d7985cd77913b8736898762b32b0a32fb,live_2026_content:6474|live_content:6474|putback_content:6474,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombieboomkit.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiepack_footlocker.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:3d57e41aac1833231d9b3a8fcf06886808747f28|live_content:3d57e41aac1833231d9b3a8fcf06886808747f28|putback_content:3d57e41aac1833231d9b3a8fcf06886808747f28,live_2026_content:14031|live_content:14031|putback_content:14031,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiepack_footlocker.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:3952cd119de47da6cd2a0bf9ebda7d96eb21dc56|live_content:3952cd119de47da6cd2a0bf9ebda7d96eb21dc56|putback_content:3952cd119de47da6cd2a0bf9ebda7d96eb21dc56,live_2026_content:13457|live_content:13457|putback_content:13457,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_footlocker.wsc.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiepack_lootzombie.sco,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:f9d9f1330c4b5bc2a9453b9772ea392d2bb208d7|live_content:f9d9f1330c4b5bc2a9453b9772ea392d2bb208d7|putback_content:f9d9f1330c4b5bc2a9453b9772ea392d2bb208d7,live_2026_content:15936|live_content:15936|putback_content:15936,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.sco.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.sco.strings.txt,no_reference,gringo
content\release64\0x06C35575\zombiepack\gringos\scripts\zombiepack_lootzombie.wsc,live_2026_content|live_content|putback_content,1,same_across_versions,live_2026_content:faa1fde83e4ea45a344e50b1b3aa86b1ecb4a2cb|live_content:faa1fde83e4ea45a344e50b1b3aa86b1ecb4a2cb|putback_content:faa1fde83e4ea45a344e50b1b3aa86b1ecb4a2cb,live_2026_content:15178|live_content:15178|putback_content:15178,D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_2026_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\live_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.wsc.strings.txt|D:\Games\Red Dead Redemption\game\_CodeRED_Temp_Later_RPF_Extract_20260502\putback_content\content_release64_0x06C35575_zombiepack_gringos_scripts_zombiepack_lootzombie.wsc.strings.txt,no_reference,gringo
